fighter_name,Height,Weight,Reach,Stance,DOB,KD,SIG_STR_pct,TD_pct,SUB_ATT,PASS,REV,SIG_STR._ATT,SIG_STR._LANDED,TOTAL_STR._ATT,TOTAL_STR._LANDED,TD_ATT,TD_LANDED,HEAD_ATT,HEAD_LANDED,BODY_ATT,BODY_LANDED,LEG_ATT,LEG_LANDED,DISTANCE_ATT,DISTANCE_LANDED,CLINCH_ATT,CLINCH_LANDED,GROUND_ATT,GROUND_LANDED,win_by,last_round,date,location,title_bout,weight_class,total_time_fought(sec),no_of_rounds,age,num_fights,win,num_wins,record,fight_rank
Yves Edwards,69.0,155.0,73.0,Southpaw,1976-09-30,1.0,0.52,0.0,3.0,6.0,1.0,40.0,21.0,79.0,57.0,0.0,0.0,26.0,10.0,12.0,10.0,2.0,1.0,14.0,3.0,17.0,14.0,9.0,4.0,Other,3.0,2003-06-06,1.0,0,Lightweight,900.0,3.0,26.680903783103005,21,1,10,0.47619047619047616,5.0
Yves Edwards,69.0,155.0,73.0,Southpaw,1976-09-30,1.0,0.53,0.0,1.0,2.0,0.0,96.0,51.0,129.0,79.0,0.0,0.0,73.0,29.0,13.0,12.0,10.0,10.0,59.0,27.0,24.0,18.0,13.0,6.0,Submission,3.0,2003-02-28,0.0,0,Lightweight,847.0,3.0,26.412588896418132,21,1,10,0.47619047619047616,4.0
Yves Edwards,69.0,155.0,73.0,Southpaw,1976-09-30,0.0,0.66,0.0,0.0,0.0,0.0,9.0,6.0,9.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,3.0,6.0,5.0,0.0,0.0,3.0,1.0,KO,1.0,2002-06-22,1.0,0,Lightweight,79.0,3.0,25.725374237664017,21,1,10,0.47619047619047616,3.0
Yves Edwards,69.0,155.0,73.0,Southpaw,1976-09-30,0.0,0.3,0.0,0.0,0.0,0.0,150.0,45.0,150.0,45.0,3.0,0.0,114.0,28.0,23.0,7.0,13.0,10.0,147.0,45.0,3.0,0.0,0.0,0.0,Other,3.0,2011-12-03,1.0,0,Lightweight,900.0,3.0,35.17389131878136,21,0,10,0.47619047619047616,15.0
Yves Edwards,69.0,155.0,73.0,Southpaw,1976-09-30,0.0,0.44,0.0,1.0,3.0,0.0,75.0,33.0,84.0,41.0,0.0,0.0,55.0,15.0,12.0,11.0,8.0,7.0,65.0,27.0,7.0,3.0,3.0,3.0,Submission,2.0,2011-01-22,0.0,0,Lightweight,573.0,3.0,34.31145061157998,21,1,10,0.47619047619047616,12.0
Yves Edwards,69.0,155.0,73.0,Southpaw,1976-09-30,1.0,0.34,0.0,2.0,0.0,0.0,52.0,18.0,63.0,29.0,0.0,0.0,46.0,13.0,5.0,4.0,1.0,1.0,45.0,15.0,1.0,1.0,6.0,2.0,KO,2.0,2006-07-08,1.0,0,Lightweight,600.0,3.0,29.769262886986045,21,0,10,0.47619047619047616,10.0
Yves Edwards,69.0,155.0,73.0,Southpaw,1976-09-30,0.0,0.27,0.5,0.0,0.0,0.0,74.0,20.0,75.0,21.0,2.0,1.0,63.0,10.0,6.0,5.0,5.0,5.0,69.0,17.0,5.0,3.0,0.0,0.0,Submission,2.0,2006-03-04,1.0,0,Lightweight,412.0,3.0,29.424286604105493,21,0,10,0.47619047619047616,9.0
Yves Edwards,69.0,155.0,73.0,Southpaw,1976-09-30,0.0,0.56,1.0,1.0,4.0,0.0,23.0,13.0,42.0,30.0,1.0,1.0,14.0,5.0,4.0,3.0,5.0,5.0,10.0,5.0,11.0,7.0,2.0,1.0,Other,3.0,2002-05-10,0.0,0,Lightweight,900.0,3.0,25.607644236363512,21,0,10,0.47619047619047616,2.0
Yves Edwards,69.0,155.0,73.0,Southpaw,1976-09-30,0.0,0.64,0.0,0.0,0.0,2.0,14.0,9.0,33.0,27.0,0.0,0.0,9.0,4.0,4.0,4.0,1.0,1.0,7.0,2.0,6.0,6.0,1.0,1.0,Other,3.0,2001-09-28,1.0,0,Welterweight,900.0,3.0,24.994353066798087,21,0,10,0.47619047619047616,1.0
Justin Edwards,70.0,155.0,70.0,Orthodox,1983-01-26,0.0,0.2,0.0,0.0,0.0,0.0,10.0,2.0,10.0,2.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,KO,1.0,2013-08-28,0.0,0,Welterweight,83.0,3.0,30.587897082075607,7,0,2,0.2857142857142857,5.0
Justin Edwards,70.0,155.0,70.0,Orthodox,1983-01-26,0.0,0.56,0.15,2.0,2.0,0.0,73.0,41.0,105.0,72.0,13.0,2.0,50.0,20.0,17.0,17.0,6.0,4.0,34.0,10.0,27.0,20.0,12.0,11.0,Other,3.0,2011-09-17,0.0,0,Welterweight,900.0,3.0,28.641245200106777,7,1,2,0.2857142857142857,2.0
Justin Edwards,70.0,155.0,70.0,Orthodox,1983-01-26,0.0,0.36,0.66,0.0,0.0,0.0,171.0,63.0,179.0,71.0,3.0,2.0,139.0,47.0,22.0,12.0,10.0,4.0,141.0,43.0,30.0,20.0,0.0,0.0,Submission,3.0,2015-06-06,0.0,0,Lightweight,898.0,3.0,32.35932291559717,7,0,2,0.2857142857142857,7.0
Justin Edwards,70.0,155.0,70.0,Orthodox,1983-01-26,0.0,0.32,0.0,1.0,0.0,0.0,76.0,25.0,77.0,26.0,0.0,0.0,65.0,20.0,8.0,3.0,3.0,2.0,57.0,15.0,16.0,8.0,3.0,2.0,Other,3.0,2014-01-15,0.0,0,Lightweight,900.0,3.0,30.971204063054,7,0,2,0.2857142857142857,6.0
Justin Edwards,70.0,155.0,70.0,Orthodox,1983-01-26,0.0,0.85,0.0,1.0,0.0,0.0,7.0,6.0,8.0,7.0,1.0,0.0,5.0,4.0,1.0,1.0,1.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,Submission,1.0,2012-10-05,0.0,0,Welterweight,45.0,3.0,29.692601490790366,7,1,2,0.2857142857142857,4.0
Justin Edwards,70.0,155.0,70.0,Orthodox,1983-01-26,1.0,0.43,0.0,1.0,0.0,0.0,64.0,28.0,87.0,45.0,2.0,0.0,40.0,13.0,20.0,12.0,4.0,3.0,29.0,11.0,21.0,12.0,14.0,5.0,Other,3.0,2011-11-05,0.0,0,Welterweight,900.0,3.0,28.775402643449215,7,0,2,0.2857142857142857,3.0
Justin Edwards,70.0,155.0,70.0,Orthodox,1983-01-26,0.0,0.46,0.35,0.0,5.0,0.0,90.0,42.0,144.0,84.0,20.0,7.0,72.0,26.0,11.0,10.0,7.0,6.0,68.0,27.0,19.0,14.0,3.0,1.0,Other,3.0,2011-06-04,1.0,0,Welterweight,900.0,3.0,28.353764964372985,7,0,2,0.2857142857142857,1.0
Leon Edwards,74.0,170.0,74.0,Southpaw,1991-08-25,1.0,0.63,0.66,0.0,1.0,0.0,49.0,31.0,69.0,47.0,3.0,2.0,30.0,17.0,17.0,13.0,2.0,1.0,16.0,4.0,19.0,16.0,14.0,11.0,Other,3.0,2019-03-16,0.0,0,Welterweight,900.0,3.0,27.55703402533933,12,1,10,0.8333333333333334,11.0
Leon Edwards,74.0,170.0,74.0,Southpaw,1991-08-25,1.0,0.48,0.5,0.0,4.0,1.0,86.0,42.0,117.0,71.0,2.0,1.0,78.0,37.0,6.0,5.0,2.0,0.0,50.0,16.0,1.0,1.0,35.0,25.0,KO,3.0,2018-03-17,0.0,0,Welterweight,899.0,3.0,26.560435874795512,12,1,10,0.8333333333333334,9.0
Leon Edwards,74.0,170.0,74.0,Southpaw,1991-08-25,0.0,0.45,0.5,3.0,5.0,0.0,51.0,23.0,87.0,58.0,6.0,3.0,40.0,13.0,4.0,3.0,7.0,7.0,49.0,21.0,2.0,2.0,0.0,0.0,Other,3.0,2017-09-02,0.0,0,Welterweight,900.0,3.0,26.023806101425766,12,1,10,0.8333333333333334,8.0
Leon Edwards,74.0,170.0,74.0,Southpaw,1991-08-25,0.0,0.51,0.25,0.0,1.0,0.0,102.0,53.0,135.0,77.0,12.0,3.0,81.0,38.0,17.0,12.0,4.0,3.0,86.0,44.0,12.0,8.0,4.0,1.0,Other,3.0,2017-03-18,0.0,0,Welterweight,900.0,3.0,25.563837724251695,12,1,10,0.8333333333333334,7.0
Leon Edwards,74.0,170.0,74.0,Southpaw,1991-08-25,0.0,0.22,0.3,1.0,6.0,0.0,72.0,16.0,89.0,31.0,10.0,3.0,55.0,7.0,14.0,7.0,3.0,2.0,69.0,14.0,3.0,2.0,0.0,0.0,Submission,3.0,2016-10-08,0.0,0,Welterweight,781.0,3.0,25.123034696126545,12,1,10,0.8333333333333334,6.0
Leon Edwards,74.0,170.0,74.0,Southpaw,1991-08-25,0.0,0.68,0.66,1.0,7.0,0.0,35.0,24.0,69.0,55.0,3.0,2.0,28.0,17.0,7.0,7.0,0.0,0.0,17.0,8.0,1.0,1.0,17.0,15.0,Other,3.0,2016-05-08,0.0,0,Welterweight,900.0,3.0,24.704134924057303,12,1,10,0.8333333333333334,5.0
Leon Edwards,74.0,170.0,74.0,Southpaw,1991-08-25,1.0,0.5,0.0,0.0,2.0,0.0,71.0,36.0,110.0,73.0,4.0,0.0,60.0,28.0,9.0,6.0,2.0,2.0,54.0,23.0,5.0,3.0,12.0,10.0,Other,3.0,2015-07-18,0.0,0,Welterweight,900.0,3.0,23.896452356995695,12,1,10,0.8333333333333334,3.0
Leon Edwards,74.0,170.0,74.0,Southpaw,1991-08-25,0.0,0.42,0.3,0.0,2.0,0.0,215.0,92.0,244.0,113.0,10.0,3.0,189.0,72.0,20.0,14.0,6.0,6.0,195.0,77.0,14.0,12.0,6.0,3.0,Other,5.0,2019-07-20,0.0,0,Welterweight,1500.0,5.0,27.902010308219882,12,1,10,0.8333333333333334,12.0
Leon Edwards,74.0,170.0,74.0,Southpaw,1991-08-25,0.0,0.5,0.0,0.0,0.0,0.0,166.0,84.0,185.0,101.0,4.0,0.0,105.0,37.0,27.0,19.0,34.0,28.0,140.0,62.0,26.0,22.0,0.0,0.0,Other,5.0,2018-06-23,0.0,0,Welterweight,1500.0,5.0,26.828750761480386,12,1,10,0.8333333333333334,10.0
Leon Edwards,74.0,170.0,74.0,Southpaw,1991-08-25,0.0,0.45,0.0,0.0,0.0,0.0,57.0,26.0,67.0,36.0,0.0,0.0,47.0,17.0,7.0,6.0,3.0,3.0,47.0,17.0,8.0,7.0,2.0,2.0,Other,3.0,2015-12-19,0.0,0,Welterweight,900.0,3.0,24.318090036071926,12,0,10,0.8333333333333334,4.0
Leon Edwards,74.0,170.0,74.0,Southpaw,1991-08-25,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,KO,1.0,2015-04-11,0.0,0,Welterweight,8.0,3.0,23.628137470310822,12,1,10,0.8333333333333334,2.0
Leon Edwards,74.0,170.0,74.0,Southpaw,1991-08-25,0.0,0.54,0.0,0.0,1.0,2.0,61.0,33.0,70.0,42.0,0.0,0.0,52.0,25.0,9.0,8.0,0.0,0.0,49.0,22.0,7.0,6.0,5.0,5.0,Other,3.0,2014-11-08,0.0,0,Welterweight,900.0,3.0,23.20649979123459,12,0,10,0.8333333333333334,1.0
Te Edwards,68.0,155.0,72.0,Orthodox,1990-09-11,0.0,0.33,1.0,0.0,0.0,0.0,15.0,5.0,16.0,6.0,1.0,1.0,14.0,4.0,1.0,1.0,0.0,0.0,13.0,5.0,0.0,0.0,2.0,0.0,KO,2.0,2018-10-27,0.0,0,Lightweight,314.0,3.0,28.126518682792938,2,0,0,0.0,1.0
Te Edwards,68.0,155.0,72.0,Orthodox,1990-09-11,1.0,0.41,0.0,0.0,0.0,0.0,56.0,23.0,57.0,24.0,0.0,0.0,46.0,16.0,5.0,3.0,5.0,4.0,41.0,15.0,4.0,4.0,11.0,4.0,Other,3.0,2019-01-19,0.0,0,Lightweight,900.0,3.0,28.356502871379973,2,0,0,0.0,2.0
Tom Egan,71.0,170.0,72.68125,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,KO,1.0,2009-01-17,0.0,0,Welterweight,276.0,3.0,29.848766940940852,1,0,0,0.0,1.0
Justin Eilers,73.0,235.0,74.70833333333333,Orthodox,1978-06-28,1.0,0.44,0.0,0.0,0.0,0.0,9.0,4.0,10.0,5.0,1.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,1.0,1.0,KO,1.0,2004-08-21,1.0,0,Heavyweight,74.0,3.0,26.149749823747236,4,1,1,0.25,1.0
Justin Eilers,73.0,235.0,74.70833333333333,Orthodox,1978-06-28,0.0,0.57,0.0,0.0,0.0,0.0,7.0,4.0,11.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,4.0,4.0,0.0,0.0,KO,1.0,2006-02-04,1.0,0,Heavyweight,85.0,3.0,27.60631635146512,4,0,1,0.25,4.0
Justin Eilers,73.0,235.0,74.70833333333333,Orthodox,1978-06-28,0.0,0.23,0.0,0.0,0.0,0.0,21.0,5.0,23.0,7.0,1.0,0.0,20.0,4.0,0.0,0.0,1.0,1.0,21.0,5.0,0.0,0.0,0.0,0.0,KO,1.0,2005-06-04,0.0,1,Heavyweight,250.0,5.0,26.935529134752937,4,0,1,0.25,3.0
Justin Eilers,73.0,235.0,74.70833333333333,Orthodox,1978-06-28,0.0,0.25,0.0,0.0,0.0,0.0,28.0,7.0,37.0,15.0,0.0,0.0,19.0,3.0,3.0,0.0,6.0,4.0,21.0,1.0,7.0,6.0,0.0,0.0,KO,1.0,2005-02-05,1.0,0,Heavyweight,214.0,3.0,26.609718200921307,4,0,1,0.25,2.0
Jon Olav Einemo,78.0,253.0,79.77777777777777,Orthodox,1975-12-10,0.0,0.72,0.0,0.0,1.0,1.0,43.0,31.0,98.0,85.0,0.0,0.0,30.0,18.0,9.0,9.0,4.0,4.0,24.0,17.0,13.0,12.0,6.0,2.0,Other,3.0,2012-01-28,0.0,0,Heavyweight,900.0,3.0,36.13489667823433,2,0,0,0.0,2.0
Jon Olav Einemo,78.0,253.0,79.77777777777777,Orthodox,1975-12-10,0.0,0.48,0.25,0.0,2.0,0.0,70.0,34.0,74.0,36.0,4.0,1.0,62.0,28.0,6.0,4.0,2.0,2.0,55.0,23.0,15.0,11.0,0.0,0.0,KO,2.0,2011-06-11,0.0,0,Heavyweight,499.0,3.0,35.50244015961998,2,0,0,0.0,1.0
Per Eklund,70.0,155.0,72.0,Orthodox,,0.0,0.73,0.2,5.0,3.0,0.0,42.0,31.0,104.0,92.0,5.0,1.0,22.0,14.0,17.0,14.0,3.0,3.0,6.0,3.0,24.0,19.0,12.0,9.0,Submission,3.0,2008-10-18,0.0,0,Lightweight,707.0,3.0,29.848766940940852,3,1,1,0.3333333333333333,2.0
Per Eklund,70.0,155.0,72.0,Orthodox,,0.0,0.69,1.0,1.0,0.0,0.0,13.0,9.0,18.0,14.0,1.0,1.0,9.0,5.0,3.0,3.0,1.0,1.0,12.0,8.0,0.0,0.0,1.0,1.0,KO,1.0,2009-02-21,0.0,0,Lightweight,133.0,3.0,29.848766940940852,3,0,1,0.3333333333333333,3.0
Per Eklund,70.0,155.0,72.0,Orthodox,,0.0,0.46,0.06,1.0,0.0,0.0,43.0,20.0,64.0,39.0,30.0,2.0,26.0,5.0,12.0,11.0,5.0,4.0,33.0,14.0,10.0,6.0,0.0,0.0,Other,3.0,2008-01-19,0.0,0,Lightweight,900.0,3.0,29.848766940940852,3,0,1,0.3333333333333333,1.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.23,0.0,0.0,0.0,0.0,126.0,29.0,128.0,31.0,0.0,0.0,83.0,8.0,20.0,11.0,23.0,10.0,84.0,16.0,3.0,1.0,39.0,12.0,Other,3.0,2019-07-13,0.0,0,Featherweight,900.0,3.0,35.15746387673943,21,0,14,0.6666666666666666,21.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.47,0.16,0.0,0.0,0.0,172.0,82.0,184.0,93.0,6.0,1.0,147.0,66.0,24.0,15.0,1.0,1.0,148.0,67.0,24.0,15.0,0.0,0.0,Other,3.0,2018-07-14,0.0,0,Featherweight,900.0,3.0,34.16086572619561,21,0,14,0.6666666666666666,19.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.28,0.25,1.0,2.0,0.0,64.0,18.0,108.0,54.0,4.0,1.0,57.0,13.0,7.0,5.0,0.0,0.0,60.0,17.0,2.0,0.0,2.0,1.0,Submission,2.0,2018-01-14,0.0,0,Featherweight,442.0,3.0,33.66530455793069,21,1,14,0.6666666666666666,18.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.57,0.83,0.0,0.0,0.0,57.0,33.0,256.0,206.0,6.0,5.0,54.0,32.0,3.0,1.0,0.0,0.0,17.0,3.0,0.0,0.0,40.0,30.0,Other,3.0,2016-07-23,0.0,0,Featherweight,900.0,3.0,32.18683477415689,21,1,14,0.6666666666666666,15.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.67,0.63,0.0,4.0,0.0,153.0,104.0,255.0,193.0,11.0,7.0,118.0,73.0,29.0,26.0,6.0,5.0,65.0,24.0,36.0,32.0,52.0,48.0,Other,3.0,2016-03-05,1.0,0,Featherweight,900.0,3.0,31.803527793178503,21,1,14,0.6666666666666666,14.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.3,0.63,2.0,6.0,0.0,130.0,40.0,212.0,112.0,11.0,7.0,125.0,36.0,4.0,3.0,1.0,1.0,86.0,10.0,3.0,2.0,41.0,28.0,Other,3.0,2015-10-24,0.0,0,Featherweight,900.0,3.0,31.439386161249033,21,1,14,0.6666666666666666,13.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.38,0.16,1.0,4.0,0.0,97.0,37.0,140.0,77.0,6.0,1.0,80.0,25.0,13.0,8.0,4.0,4.0,71.0,19.0,20.0,14.0,6.0,4.0,Other,3.0,2014-12-20,0.0,0,Featherweight,900.0,3.0,30.596110803096572,21,0,14,0.6666666666666666,12.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.3,0.07,0.0,0.0,0.0,154.0,47.0,251.0,133.0,14.0,1.0,113.0,25.0,36.0,17.0,5.0,5.0,100.0,21.0,52.0,25.0,2.0,1.0,Other,3.0,2014-10-25,0.0,0,Featherweight,900.0,3.0,30.442788010705215,21,1,14,0.6666666666666666,11.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.15,0.0,4.0,1.0,0.0,137.0,21.0,142.0,26.0,9.0,0.0,122.0,14.0,14.0,6.0,1.0,1.0,136.0,20.0,1.0,1.0,0.0,0.0,Other,3.0,2014-01-25,0.0,0,Featherweight,900.0,3.0,29.695339397797355,21,0,14,0.6666666666666666,10.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.33,0.4,0.0,2.0,0.0,144.0,48.0,205.0,100.0,5.0,2.0,120.0,36.0,24.0,12.0,0.0,0.0,103.0,25.0,12.0,6.0,29.0,17.0,Other,3.0,2013-08-28,0.0,0,Featherweight,900.0,3.0,29.284653346749078,21,1,14,0.6666666666666666,9.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.27,0.25,0.0,0.0,0.0,288.0,78.0,289.0,79.0,4.0,1.0,272.0,70.0,16.0,8.0,0.0,0.0,287.0,78.0,0.0,0.0,1.0,0.0,Other,3.0,2011-06-11,0.0,0,Featherweight,900.0,3.0,27.069686578095375,21,1,14,0.6666666666666666,3.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Submission,1.0,2010-08-01,0.0,0,Lightweight,41.0,3.0,26.209983777900984,21,0,14,0.6666666666666666,2.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.35,0.5,0.0,2.0,0.0,174.0,62.0,196.0,81.0,6.0,3.0,151.0,50.0,21.0,10.0,2.0,2.0,151.0,48.0,21.0,13.0,2.0,1.0,KO,3.0,2018-11-17,0.0,0,Featherweight,849.0,3.0,34.50584200907616,21,0,14,0.6666666666666666,20.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.45,0.3,2.0,2.0,0.0,154.0,70.0,189.0,99.0,10.0,3.0,119.0,42.0,31.0,24.0,4.0,4.0,107.0,34.0,44.0,33.0,3.0,3.0,Other,3.0,2017-07-22,0.0,0,Featherweight,900.0,3.0,33.18343292470071,21,1,14,0.6666666666666666,17.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,1.0,0.47,0.0,1.0,0.0,1.0,59.0,28.0,109.0,72.0,1.0,0.0,45.0,14.0,10.0,10.0,4.0,4.0,36.0,6.0,11.0,10.0,12.0,12.0,KO,3.0,2017-03-04,1.0,0,Featherweight,799.0,3.0,32.80012594372232,21,1,14,0.6666666666666666,16.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.06,0.0,0.0,0.0,0.0,29.0,2.0,29.0,2.0,0.0,0.0,28.0,1.0,1.0,1.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,KO,1.0,2013-04-20,0.0,0,Featherweight,68.0,3.0,28.928725435840573,21,0,14,0.6666666666666666,8.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,1.0,0.25,0.0,0.0,0.0,0.0,54.0,14.0,59.0,19.0,2.0,0.0,47.0,8.0,5.0,4.0,2.0,2.0,41.0,6.0,13.0,8.0,0.0,0.0,KO,1.0,2013-03-16,0.0,0,Featherweight,186.0,3.0,28.832898690595975,21,1,14,0.6666666666666666,7.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.48,0.85,6.0,3.0,0.0,91.0,44.0,159.0,103.0,7.0,6.0,76.0,36.0,12.0,5.0,3.0,3.0,34.0,10.0,16.0,11.0,41.0,23.0,Other,3.0,2012-11-17,0.0,0,Featherweight,900.0,3.0,28.507087756764342,21,1,14,0.6666666666666666,6.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.4,0.16,1.0,4.0,0.0,88.0,36.0,187.0,115.0,6.0,1.0,77.0,27.0,11.0,9.0,0.0,0.0,57.0,14.0,1.0,0.0,30.0,22.0,Other,3.0,2012-05-26,1.0,0,Featherweight,900.0,3.0,28.027954030541352,21,1,14,0.6666666666666666,5.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.55,0.16,3.0,10.0,0.0,49.0,27.0,218.0,175.0,6.0,1.0,45.0,24.0,4.0,3.0,0.0,0.0,13.0,2.0,0.0,0.0,36.0,25.0,Other,3.0,2011-10-08,0.0,0,Featherweight,900.0,3.0,27.395497511927008,21,1,14,0.6666666666666666,4.0
Darren Elkins,70.0,145.0,71.0,Orthodox,1984-05-16,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,KO,1.0,2010-03-21,0.0,0,Lightweight,44.0,3.0,25.845842145971513,21,1,14,0.6666666666666666,1.0
Jake Ellenberger,69.0,170.0,71.0,Orthodox,1985-03-28,0.0,0.85,0.0,0.0,0.0,0.0,14.0,12.0,14.0,12.0,0.0,0.0,8.0,6.0,2.0,2.0,4.0,4.0,11.0,10.0,3.0,2.0,0.0,0.0,KO,1.0,2018-08-25,0.0,0,Welterweight,146.0,3.0,33.41067920628076,21,0,10,0.47619047619047616,21.0
Jake Ellenberger,69.0,170.0,71.0,Orthodox,1985-03-28,0.0,0.55,0.0,0.0,0.0,0.0,9.0,5.0,12.0,7.0,0.0,0.0,8.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,4.0,0.0,0.0,KO,1.0,2018-06-01,0.0,0,Welterweight,116.0,3.0,33.177957110686734,21,0,10,0.47619047619047616,20.0
Jake Ellenberger,69.0,170.0,71.0,Orthodox,1985-03-28,0.0,0.41,0.25,0.0,0.0,0.0,41.0,17.0,44.0,20.0,4.0,1.0,35.0,13.0,6.0,4.0,0.0,0.0,35.0,13.0,6.0,4.0,0.0,0.0,KO,2.0,2017-04-22,0.0,0,Welterweight,365.0,3.0,32.06910477285639,21,0,10,0.47619047619047616,19.0
Jake Ellenberger,69.0,170.0,71.0,Orthodox,1985-03-28,0.0,0.35,0.0,0.0,0.0,0.0,31.0,11.0,31.0,11.0,1.0,0.0,24.0,7.0,2.0,1.0,5.0,3.0,26.0,9.0,5.0,2.0,0.0,0.0,KO,1.0,2016-12-03,1.0,0,Welterweight,245.0,3.0,31.685797791878,21,0,10,0.47619047619047616,18.0
Jake Ellenberger,69.0,170.0,71.0,Orthodox,1985-03-28,1.0,0.35,0.0,0.0,0.0,0.0,14.0,5.0,23.0,14.0,1.0,0.0,12.0,4.0,1.0,1.0,1.0,0.0,7.0,1.0,7.0,4.0,0.0,0.0,KO,1.0,2015-07-12,1.0,0,Welterweight,269.0,5.0,30.28946521831386,21,0,10,0.47619047619047616,15.0
Jake Ellenberger,69.0,170.0,71.0,Orthodox,1985-03-28,0.0,0.28,0.0,1.0,1.0,0.0,52.0,15.0,64.0,26.0,0.0,0.0,51.0,14.0,1.0,1.0,0.0,0.0,50.0,13.0,2.0,2.0,0.0,0.0,Submission,2.0,2015-02-28,0.0,0,Welterweight,560.0,3.0,29.9225856793774,21,1,10,0.47619047619047616,14.0
Jake Ellenberger,69.0,170.0,71.0,Orthodox,1985-03-28,0.0,0.41,1.0,0.0,0.0,0.0,24.0,10.0,27.0,12.0,1.0,1.0,20.0,7.0,4.0,3.0,0.0,0.0,21.0,8.0,3.0,2.0,0.0,0.0,Submission,1.0,2014-11-15,0.0,0,Welterweight,286.0,3.0,29.635105443643607,21,0,10,0.47619047619047616,13.0
Jake Ellenberger,69.0,170.0,71.0,Orthodox,1985-03-28,1.0,0.52,0.0,0.0,0.0,0.0,25.0,13.0,25.0,13.0,0.0,0.0,20.0,8.0,2.0,2.0,3.0,3.0,21.0,11.0,0.0,0.0,4.0,2.0,KO,1.0,2013-03-16,0.0,0,Welterweight,180.0,3.0,27.967720076387607,21,1,10,0.47619047619047616,10.0
Jake Ellenberger,69.0,170.0,71.0,Orthodox,1985-03-28,0.0,0.3,0.5,0.0,0.0,0.0,81.0,25.0,83.0,27.0,4.0,2.0,72.0,18.0,3.0,1.0,6.0,6.0,72.0,19.0,3.0,1.0,6.0,5.0,Other,3.0,2012-10-05,0.0,0,Welterweight,900.0,3.0,27.524179141255466,21,1,10,0.47619047619047616,9.0
Jake Ellenberger,69.0,170.0,71.0,Orthodox,1985-03-28,1.0,0.38,0.0,0.0,0.0,0.0,50.0,19.0,64.0,27.0,0.0,0.0,46.0,15.0,2.0,2.0,2.0,2.0,36.0,13.0,4.0,4.0,10.0,2.0,KO,2.0,2012-06-01,1.0,0,Welterweight,400.0,5.0,27.179202858374914,21,0,10,0.47619047619047616,8.0
Jake Ellenberger,69.0,170.0,71.0,Orthodox,1985-03-28,1.0,0.47,1.0,0.0,0.0,0.0,19.0,9.0,19.0,9.0,1.0,1.0,13.0,6.0,3.0,1.0,3.0,2.0,16.0,7.0,2.0,1.0,1.0,1.0,KO,1.0,2011-04-30,0.0,0,Welterweight,162.0,3.0,26.08951586959349,21,1,10,0.47619047619047616,5.0
